Code,Name,LegalName,Addreess,Telephone
36043955,"ТОВ ""ОДЕСЬКІ ЦИФРОВІ КОМУНІКАЦІЇ""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ОДЕСЬКІ ЦИФРОВІ КОМУНІКАЦІЇ""","04212, м.Київ, Оболонський район, ВУЛИЦЯ МАРШАЛА МАЛИНОВСЬКОГО, будинок 15/3, офіс 110",+380674840629
40984339,"ТОВ ""ТРК РАДІО ОДЕСА""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТРК РАДІО ОДЕСА""","65026, Одеська обл., місто Одеса, Приморський район, ВУЛИЦЯ ДЕРИБАСІВСЬКА, будинок 11, квартира 4",
30827089,"КП ""ТЕЛЕКОМПАНІЯ""ПЕТ""","КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""ТЕЛЕКОМПАНІЯ ""ПОДІЛЬСЬКЕ  ЕФІРНЕ ТЕЛЕБАЧЕННЯ""","66300, Одеська обл., місто Подільськ, ВУЛИЦЯ ЛОМОНОСОВА, будинок 2",
30762399,"ТОВ ""ТЕЛЕКОМПАНІЯ ""ЛІС""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕКОМПАНІЯ ""ЛІС""","67700, Одеська обл., місто Білгород-Дністровський, ВУЛИЦЯ ЛОМОНОСОВА, будинок 2",+38033311
37958419,"ТОВ ""ЛІМАНЕТ"" ","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЛІМАНЕТ"" ","67453, Одеська обл., Роздільнянський район, селище міського типу Лиманське, БОС, будинок Б/Н",+380677336071
25046993,"ТЕЛЕКОМПАНІЯ ""НІКА ТВ""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ - ТЕЛЕКОМПАНІЯ ""НІКА ТВ""","68000, Одеська обл., місто Чорноморськ, ВУЛИЦЯ 1 ТРАВНЯ, будинок 1-А",+380376033
20255831,"КП ""ПАВЛОГРАДСЬКА ТЕЛЕРАДІОКОМПАНІЯ""","КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""ПАВЛОГРАДСЬКА ТЕЛЕРАДІОКОМПАНІЯ"" ПАВЛОГРАДСЬКОЇ МІСЬКОЇ РАДИ","51400, Дніпропетровська обл., місто Павлоград, ВУЛИЦЯ СОБОРНА, будинок 95",
31121180,"ТОВ ТЕЛЕРАДІОКОМПАНІЯ ""РІО""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ТЕЛЕРАДІОКОМПАНІЯ ""РІО""","65026, Одеська обл., місто Одеса, Приморський район, ПРИМОРСЬКИЙ БУЛЬВАР, будинок 5",
20298680,"ТОВ ""ТРК ""КВАРЦ""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕРАДІОКОМПАНІЯ ""КВАРЦ""","53200, Дніпропетровська обл., місто Нікополь, ВУЛИЦЯ ПАТРІОТІВ УКРАЇНИ, будинок 113-А",+380566240932
32289392,"ТОВ ""ТРК ""ЕКРАН""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕРАДІОКОМПАНІЯ ""ЕКРАН""","53210, Дніпропетровська обл., місто Нікополь, ВУЛИЦЯ СТАНІСЛАВСЬКОГО, будинок 48",+380566694586
33340130,"ТОВ ""ТРК ""ВІЛЬНОГІРСЬКИЙ ТЕХНОЦЕНТР""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕРАДІОКОМПАНІЯ ""ВІЛЬНОГІРСЬКИЙ ТЕХНОЦЕНТР""","51700, Дніпропетровська обл., місто Вільногірськ, ВУЛИЦЯ ЛЕНІНА, будинок 55-А, квартира 19",+380565353066
24609237,"ТОВ ТЕЛЕКОМПАНІЯ ""АВТОР ТВ""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ТЕЛЕКОМПАНІЯ ""АВТОР ТВ""","51937, Дніпропетровська обл., місто Кам’янське, Дніпровський район, ПРОСПЕКТ 50 РОКІВ СРСР, будинок 1 Е, квартира 79",+380569261100
24995967,,"ПРИВАТНЕ ПІДПРИЄМСТВО ""ТЕЛЕ-КОМ""","50065, Дніпропетровська обл., місто Кривий Ріг, Металургійний район, ВУЛИЦЯ СОБОРНОСТІ, будинок 51А, квартира 34",
34766453,"ТОВ ""ТЕРНІВСЬКЕ ТЕЛЕБАЧЕННЯ""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕРНІВСЬКЕ ТЕЛЕБАЧЕННЯ""","51500, Дніпропетровська обл., місто Тернівка, БУЛЬВАР ШАХТАРСЬКОЇ СЛАВИ, будинок 6, квартира 76 А",+380563674445
13431994,"ТОВ ""ВКФ ТРК ""ТТ""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ВИРОБНИЧО-КОМЕРЦІЙНА ФІРМА ТЕЛЕРАДІОКОМПАНІЯ ""ТТ""","53207, Дніпропетровська обл., місто Нікополь, ВУЛИЦЯ ПАТРІОТІВ УКРАЇНИ, будинок 173/1",+380566250298
32509836,"ПП ТРК ""МІР ТВ""","ПРИВАТНЕ ПІДПРИЄМСТВО ТЕЛЕРАДІОКОМПАНІЯ ""МІР ТВ""","53300, Дніпропетровська обл., місто Покров, ВУЛИЦЯ ШАТОХІНА, будинок 3А",
32396988,"ТОВ ТРК ""МЕДІА -ІНФОРМ""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ТЕЛЕРАДІОКОМПАНІЯ "" МЕДІА - ІНФОРМ""","51400, Дніпропетровська обл., місто Павлоград, ВУЛ. ЛЕНІНА , будинок 64",+380563206230
19320546,"ПТРК "" ВІЗИТ""","ПРИВАТНА ТЕЛЕРАДІОКОМПАНІЯ "" ВІЗИТ""","52800, Дніпропетровська обл., місто Першотравенськ, ВУЛИЦЯ ЧАЙКОВСЬКОГО, будинок 16-А",
42381999,"ТОВ ""РАДІО КРИВБАС""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""РАДІО КРИВБАС""","50002, Дніпропетровська обл., місто Кривий Ріг, Центрально-Міський район, ПРОСПЕКТ МИРУ, будинок 2А, офіс 46-47",+380997398889
25005406,"ТОВ ""ТЕЛЕРАДІОКОМПАНІЯ МІКОМП""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕРАДІОКОМПАНІЯ МІКОМП""","51900, Дніпропетровська обл., місто Кам’янське, Заводський район, ПРОСПЕКТ ВАСИЛЯ СТУСА, будинок 15 А",+380569220324
31825192,"ТОВ ""ІНТЕРКОМ""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ІНТЕРКОМ""","51700, Дніпропетровська обл., місто Вільногірськ, ВУЛИЦЯ ЦЕНТРАЛЬНА , будинок 65, квартира 83",+380565344887
33275066,"ТОВ ТРК ""НОВА""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ТЕЛЕРАДІОКОМПАНІЯ ""НОВА""","49000, Дніпропетровська обл., місто Дніпро, Шевченківський район, ВУЛИЦЯ ЄВРОПЕЙСЬКА, будинок 15",+380670053388
24989122,"ПП ""ТРК ""АТОЛЛ""","ПРИВАТНЕ ПІДПРИЄМСТВО ""ТЕЛЕРАДІОКОМПАНІЯ ""АТОЛЛ""","49008, Дніпропетровська обл., місто Дніпро, Красногвардійський район, ВУЛИЦЯ  РОБОЧА, будинок 23-В",
35340503,"ТОВ ""ІД-ТЕЛЕКОМ""""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ІНТЕЛЕКТ ДНІПРО ТЕЛЕКОМ""","49000, Дніпропетровська обл., місто Дніпро, Амур-Нижньодніпровський район, ПРОВУЛОК ТУЛЬЧИНСЬКИЙ, будинок 1, квартира 22",+380563731067
33769837,"ТОВ ""МЕГА ЛІНК""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕГА ЛІНК""","49083, Дніпропетровська обл., місто Дніпро, Амур-Нижньодніпровський район, ВУЛИЦЯ СОБІНОВА, будинок 1",+380567362303
36354098,"ТОВ ""ЛІЛІЯ ТВ""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЛІЛІЯ ТВ""","53860, Дніпропетровська обл., Апостолівський район, місто Зеленодольськ, ПРОСПЕКТ НЕЗАЛЕЖНОСТІ, будинок 14, офіс 427",+380979828933
20229182,"ПРТ "" ДЮФЮЛ""","ПРИВАТНА РЕГІОНАЛЬНА ТЕЛЕРАДІОКОМПАНІЯ "" ДЮФЮЛ""","52800, Дніпропетровська обл., місто Першотравенськ, ВУЛИЦЯ КОМСОМОЛЬСЬКА, будинок 36",
32694293,"ТОВ ТРК ""ІРТ""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ТЕЛЕРАДІОКОМПАНІЯ ""ІРТ""","49000, Дніпропетровська обл., місто Дніпро, Шевченківський район, ВУЛИЦЯ ЄВРОПЕЙСЬКА, будинок 15",+380670053388
13430328,"ТОВ ""ТЕЛЕРАДІОКОМПАНІЯ МСТ""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕРАДІОКОМПАНІЯ МСТ""","53408, Дніпропетровська обл., місто Марганець, ВУЛИЦЯ ЛЕРМОНТОВА, будинок 19",+380566531559
40028498,"ТОВ ""САМАРЬ-ТВ""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""САМАРЬ-ТВ""","51200, Дніпропетровська обл., місто Новомосковськ, ВУЛИЦЯ СУЧКОВА, будинок 36",+38067633278
30286667,"ПП ""ТРК""АТЛАНТ""","ПРИВАТНЕ ПІДПРИЄМСТВО ""ТЕЛЕРАДІОКОМПАНІЯ ""АТЛАНТ""","53800, Дніпропетровська обл., Апостолівський район, місто Апостолове, ВУЛИЦЯ ВЕТЕРАНІВ, будинок 6",
35864408,"ТОВ ""ФРЕГАТ ТВ""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ФРЕГАТ ТВ""","49000, Дніпропетровська обл., місто Дніпро, Жовтневий район, ВУЛИЦЯ КОЛЬЦОВА, будинок 8, квартира 2",+380567888008
23364394,"""ТЕЛЕРАДІОКОМПАНІЯ ""СКІФІЯ"" У ФОРМІ ТОВ","""ТЕЛЕРАДІОКОМПАНІЯ ""СКІФІЯ"" У ФОРМІ ТОВАРИСТВА З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ","51200, Дніпропетровська обл., місто Новомосковськ, ВУЛИЦЯ ШЕВЧЕНКА, будинок 3",+380562321532
31943721,"ТОВ ТРК ""ЖОВТА РІЧКА""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ТЕЛЕРАДІОКОМПАНІЯ ""ЖОВТА РІЧКА""","52206, Дніпропетровська обл., місто Жовті Води, ВУЛИЦЯ ХМЕЛЬНИЦЬКОГО, будинок 23",+380990430093
24434223,"ДП ""ТЕЛЕРАДІОКОМПАНІЯ ""СТЕРХ""","ДОЧІРНЄ ПІДПРИЄМСТВО ""ТЕЛЕРАДІОКОМПАНІЯ ""СТЕРХ"" ТОВАРИСТВА З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПРИРОДНІ ІНВЕСТИЦІЇ""","49600, Дніпропетровська обл., місто Дніпро, Жовтневий район, ВУЛИЦЯ ПИСАРЖЕВСЬКОГО, будинок 1-А",
20227473,"ТОВ ""ТЕЛЕРАДІОКОМПАНІЯ ""КТV -ПЛЮС""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕРАДІОКОМПАНІЯ ""КТV - ПЛЮС""","51400, Дніпропетровська обл., місто Павлоград, ВУЛИЦЯ ШЕВЧЕНКА, будинок 134, офіс 35,36",+380669276563
13456291,"ТОВ ""КОМЕРЦІЙНА РАДІОСТУДІЯ ""САМАРА""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КОМЕРЦІЙНА РАДІОСТУДІЯ ""САМАРА""","51400, Дніпропетровська обл., місто Павлоград, ВУЛИЦЯ ЛЕНІНА, будинок 103",+380563206060
37731977,"ТОВ ""МЕГАЛАН ПЛЮС""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕГАЛАН ПЛЮС""","49000, Дніпропетровська обл., місто Дніпро, Жовтневий район, УЗВІЗ КОДАЦЬКИЙ , будинок 2",+380976684116
20301672,"ТОВ ""РАДІО МІКС"" ","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""РАДІО МІКС"" ","49000, Дніпропетровська обл., місто Дніпро, Соборний район, ВУЛИЦЯ КОЛЬЦОВА, будинок 8, квартира 2",+380990420706
30169697,"КП КМР ""МІС""","КОМУНАЛЬНЕ ПІДПРИЄМСТВО КАМ'ЯНСЬКОЇ МІСЬКОЇ РАДИ ""МІСЬКА ІНФОРМАЦІЙНА СЛУЖБА""","51931, Дніпропетровська обл., місто Кам’янське, Заводський район, ПРОСПЕКТ ТАРАСА ШЕВЧЕНКА, будинок 14",
40452161,"ТОВ ""САМАРЬ МЕДІА""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""САМАРЬ МЕДІА""","51200, Дніпропетровська обл., місто Новомосковськ, ВУЛИЦЯ СУЧКОВА, будинок 36",+380963171733
25012300,"ТОВ ""ГОРИЗОНТ""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГОРИЗОНТ""","49000, Дніпропетровська обл., місто Дніпро, Амур-Нижньодніпровський район, ДОНЕЦЬКЕ ШОСЕ, будинок 7, квартира 426",+3807256365
23363550,"ТЕЛЕРАДІОКОМПАНІЯ ""АВТОРАДІО-ДНІПРО"" У ФОРМІ ТОВ","ТЕЛЕРАДІОКОМПАНІЯ ""АВТОРАДІО-ДНІПРО"" У ФОРМІ ТОВАРИСТВА З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ","49054, Дніпропетровська обл., місто Дніпро, Центральний район, ПРОСПЕКТ ОЛЕКСАНДРА ПОЛЯ, будинок 111 Б",+3803707237
20192757,"ПП ВКФ ""РАЛЕДА""","ПРИВАТНЕ ПІДПРИЄМСТВО ВИРОБНИЧО-КОМЕРЦІЙНА ФІРМА ""РАЛЕДА""","49000, Дніпропетровська обл., місто Дніпро, Бабушкінський район, ВУЛИЦЯ ГЛАДКОВА, будинок 33, квартира 37",
20226870,"ТОВ ТРК ""КАДР - ТБ""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕРАДІОКОМПАНІЯ ""КАДР - ТБ ""","51400, Дніпропетровська обл., місто Павлоград, ЛЕНІНА, будинок 64",
23376587,"ТОВ ТЕЛЕКОМПАНІЯ ""ПРИВАТ ТБ ДНІПРО""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕВІЗІЙНА КОМПАНІЯ ""ПРИВАТ ТБ ДНІПРО""","49000, Дніпропетровська обл., місто Дніпро, Шевченківський район, ВУЛИЦЯ СІЧЕСЛАВСЬКА НАБЕРЕЖНА, будинок 29-А",+380343222
32286323,"ТОВ ""ТРК""КОНТИНЕНТ-СЕРВІС"" ","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕРАДІОКОМПАНІЯ ""КОНТИНЕНТ-СЕРВІС""","51400, Дніпропетровська обл., місто Павлоград, ВУЛИЦЯ ГАГАРІНА, будинок 10, офіс 47",+380563231394
23023044,"ТОВ ТРК ""ТЕЛЕВІДЕО-С""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ТЕЛЕРАДІОКОМПАНІЯ ""ТЕЛЕВІДЕО-С""","49041, Дніпропетровська обл., місто Дніпро, Бабушкінський район, Ж/М ТОПОЛЯ-3, будинок 8",.
30009971,"ТОВ ""СОЮЗ""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ  ""СОЮЗ""","53300, Дніпропетровська обл., місто Орджонікідзе, ВУЛИЦЯ ЛІЗИ ЧАЙКІНОЇ, будинок 17",+380566760526
37733537,"ТОВ ""ДАТАСФЕРА""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ДАТАСФЕРА""","49000, Дніпропетровська обл., місто Дніпро, Ленінський район, ВУЛИЦЯ ДАНИЛА ГАЛИЦЬКОГО, будинок 14-Г",+380567362630
38894126,"ТОВ  РК ""УПР ""СПІВДРУЖНІСТЬ""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""РАДІОКОМПАНІЯ ""УКРАЇНСЬКО-ПОЛЬСЬКЕ РАДІО ""СПІВДРУЖНІСТЬ""","49000, Дніпропетровська обл., місто Дніпро, Бабушкінський район, ВУЛИЦЯ СТАРОКОЗАЦЬКА, будинок 48, офіс 215-216",+380675630384
31825187,"КП ""РЕДАКЦІЯ МІСЬКОЇ ГАЗЕТИ ""ВІЛЬНОГІРСЬК""","КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""РЕДАКЦІЯ МІСЬКОЇ ГАЗЕТИ ""ВІЛЬНОГІРСЬК""","51700, Дніпропетровська обл., місто Вільногірськ, ВУЛИЦЯ ЛЕНІНСЬКОГО КОМСОМОЛУ, будинок 16-А",+380676183939
30888560,"ТОВ ""ТЕЛЕРАДІОКОМПАНІЯ КСК""","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТЕЛЕРАДІОКОМПАНІЯ КСК""","49101, Дніпропетровська обл., місто Дніпро, Кіровський район, ВУЛИЦЯ УЛЬЯНОВА, будинок 20",+380567701269
